0s,1s,2s,3s,4s,5s,6s,7s,8s,9s,10s,11s,12s,13s,14s,15s,16s,17s,18s,19s,20s,21s,22s,23s,24s,25s,26s,27s,28s,29s,30s,31s,32s,33s,34s,35s,36s,37s,38s,39s,40s,41s,42s,43s,44s,45s,46s,47s,48s,49s,50s,51s,52s,53s,54s,55s,56s,57s,58s,59s
0.0,0.6870446907138501,9.51587881984,0.40000005150906226,0.8666666666666667,0.04107316388032345,0.0,0.0,0.0,0.8141926845620179,19.70435824530516,11.231191163567333,11.317274615442035,14.523743965165552,0.6010590617599991,0.0,12.495494468762883,24.862573343862884,10.648325833321934,0.35483870967741904,0.0,0.0,17.378883389818718,0.8138572153072161,0.0,0.0,7.828192771084337,0.6833461734007544,0.014849978880000003,0.0,0.0,0.9646407772794606,0.04544993535999997,16.52847852726464,0.8266135458167341,0.0,0.0,0.0,15.034347007339772,0.697550200803212,1.5351264157976352,3.1409071854604336,13.763745848337587,19.565089538200667,3.427566739297835,4.055628221195219,7.431915788597963,6.479937892393205,11.721693719816429,4.954557150651768,8.964926534900396,2.8608221323697256,5.930431155895279,1.323406243187251,0.8222167434157623,1.511921573849056,0.0,10.903064214618475,19.651940281115536,5.794539379618195
87.62784741273899,60.54638414640657,159.63529411764705,57.76037130279737,95.06672626517127,160.93891179707316,22.62191728633809,84.33781094527363,118.61641791044777,152.8950248756219,149.4819350722616,216.056991804031,45.8051497785124,24.703806396305392,237.71498368,90.10093880010035,195.09202038393352,45.0224788451512,71.84785640828851,148.42072000000002,63.03984,97.33265899418399,105.00786043392,91.84896480548977,161.0789886208,64.10643451024823,113.63275672363986,93.57936000000001,15.959320000000005,161.7125498007968,60.537550200803224,117.010790513834,98.80473684210526,16.585050492601027,142.56805685549773,63.22244920918756,93.31279921503588,94.71949293641434,17.50131197044648,147.22462825962677,112.11901223496221,82.31274920129846,58.77204086409932,58.52315204817243,144.5313487476223,30.727888446215132,63.36036000000001,157.58011952191234,33.43801489576023,130.69733859072394,29.76555218082902,71.99899383617118,123.70917613419354,24.569416447819066,147.38668387215125,139.55523215519423,24.961225741628795,170.97634426916628,49.789691400582,85.66329100936258
4.590281605094145,5.448428416305341,22.30611905560976,1.7257184870399982,0.0,2.6720392403837327,7.35606087060181,0.5770962271174485,12.351741225503918,0.9740322580645167,0.0,0.0,0.239860941418967,13.539440831592355,1.8126511145182853,0.0,0.0,13.792080719043824,15.497078276626505,1.0641692528769706,1.9786507936507938,8.095287392888613,0.6130408382506349,9.72588526280615,1.8541247458130883,5.907753896425525,0.47127903304138385,0.0,0.0,0.0,0.0,0.0,0.0,18.332186065143514,1.6564966215206915,0.0,0.0,4.92237033984,31.022883010826316,13.928383137551236,29.93941453861338,2.1390953397968815,4.000916334661355,3.54904,22.60791337966642,1.79477776523958,23.7262483584,6.532106231570491,23.811777377280002,1.9350303083004832,5.95242852423729,7.372741024899598,0.5551853795889876,0.0,9.47023744,12.557353795738832,2.490987213260679,4.821943686163535,8.54789599524117,8.84761668336895
3.61222551734509,0.0,18.318389540368837,20.145843129533976,3.6578027480737987,0.0,2.266933576986475,0.5251757400313415,3.9383511954427375,0.9085323580952385,0.11374121299843294,4.488982249131465,16.805095642365707,11.535099601593625,1.8371323624939766,0.0,14.104445758754226,9.050653248726642,1.2703277754813307,0.0,0.0,4.239620316938761,13.34,5.1427888446215135,0.525451188399046,0.0,9.242697166046574,2.1486707384564703,0.0,17.80726599444107,8.240361236733614,24.103447835632586,14.39613683059309,2.093293172690762,0.0,13.61147227428011,3.118617071846323,0.0,8.143713615165012,13.845926284305023,2.7111910175012763,38.145342901599655,15.921708734894466,17.70321978300492,5.6933818567732395,15.141622056287723,8.05001056193023,10.210777211968503,13.976231310958877,17.15134319735533,9.741470409440188,6.737981942408435,11.546516841740067,2.3980363797080724,0.0,0.0,13.784337666774963,9.72849220859347,4.999572714169675,0.796579303865343
66.66605179877635,69.90707268217919,48.90243231247681,64.61014787375528,69.24509245186312,133.61658237488768,64.68909376511999,144.457408381872,78.08786613635291,52.01654087717419,59.95356493723619,59.4084212118539,57.182345908797316,63.57835341365462,39.83711845601637,64.43237225626444,68.71506145656113,91.42111281521287,79.10409518265061,59.97517322367788,45.67298735395724,90.37502430334179,76.73062171285837,54.87902217194674,45.94342952177518,72.12945688895955,74.78974412211456,54.28493452277523,51.13477501542777,49.49380474020742,72.45053734785512,82.89042538409639,131.9171245429621,106.76832514150261,82.90688352850005,148.57025701985478,124.23393963611205,69.55078104615232,106.67651400197266,121.59983666739785,78.01405367389445,125.87350589651751,112.31131754307751,80.15285763023266,136.3745623543775,54.57138892888444,73.87399138550994,168.82173967926119,63.98687607190367,95.00775656869297,14.815024805604017,51.85629538816,109.29248836649148,48.48383341396863,45.0989329981937,72.49942830934552,78.90433070406374,51.39299301137983,52.77088048959618,63.026119841547256
142.96836653386455,72.75432841484466,80.41301488289847,95.6781434599156,11.264070523017494,156.99178713781563,4.634037077205903,187.75858178098358,1.5083435060558372,179.28558822790052,8.112946387364815,155.1178475398376,50.08351280102379,114.76075107498065,76.36144597365868,32.25708421218355,115.92653386454182,0.9328000000000003,169.9580528244909,1.202916655337333,162.42499953152,49.092826939883125,89.14701407076373,120.32562248995984,0.9597609561752876,158.56094158737423,82.66658171257626,0.7375644761752937,173.88966237826733,66.48199173825022,67.941873125986,93.6364705882353,120.25411764705882,146.87176470588236,78.91456619462525,80.82442294990364,134.47762926408782,47.18147015196787,85.62826153728001,114.24595147595011,59.255589714977326,97.52626988713682,62.13135951305383,72.78891732250644,122.95785462052011,55.1720030570772,72.74077576133271,114.34308273152001,52.72054444039603,68.59646677653652,71.85402479036145,88.55977801728,98.67022198272,96.43522695168,107.54110577685391,83.98099123289892,101.5307266403799,82.68874386868526,106.25995264129298,79.15817334945582
57.70476519424,49.48144582653025,131.49996814505374,51.39963855421687,86.24004000000001,61.846135458167325,40.57998254475314,103.0987953683611,53.4731204695594,177.76589662407332,161.02984643574885,72.81509750080369,179.52108936861777,19.23801423104,102.379108354354,135.80084777932237,38.95141149184,137.26204088860558,109.72201199836385,75.97640491902646,161.16480088732808,42.24447859662651,149.7362262999756,114.08286852971727,34.67671263744,103.28208278016,101.7674436224,136.1053484412604,42.56641768987051,95.6600218201013,152.03721480414345,54.1642950657028,165.0678147236635,74.94761351168,45.72651513206297,134.01659652998785,55.59970208067949,46.385348656166144,106.60368434891566,51.68671157387151,143.10750346088264,63.67738980123666,85.26862766169418,71.50506382650602,47.79094051071999,122.4041243877038,55.70885719447868,128.5406733929521,52.91344111732488,43.53709195219123,107.97064224899597,47.77619860654183,134.3225735492683,65.97395653678356,102.24449541092493,106.29920652100776,134.0483197609031,70.07871595470755,128.14085610051634,166.14306756559074
83.46500056176345,89.26247356793114,83.13968680248789,80.14051177993117,94.99928571428572,90.20153579069519,96.44168602984065,88.06497479463624,108.63701102851962,92.09848989969221,109.28335086920104,92.93452878853535,103.30199999999999,88.41024,109.74210041452008,93.59785044143426,112.42538800128,95.91597441125111,104.64387292868082,93.22682123263999,93.20896839438039,86.6886720632118,89.06769146827091,81.22541766461634,83.6607791402696,84.11936565783886,83.16667662995701,90.18718663479403,81.46795778383454,83.04244911162007,86.43216281597769,82.30395574498817,86.93717727601667,75.67705179282868,80.60469879518072,78.84206463717007,74.30846056448,64.9439013632,68.59219359627235,88.97464496210483,78.92410134365346,76.90734369985135,68.87921606405553,66.35362172218956,78.34099601593626,76.16788668057353,73.72750479195417,66.36333228725698,59.43145937608613,94.68327388871919,84.80378009316141,103.15119740250411,91.60432620224712,102.21474397302269,93.637250944979,107.1864042343154,96.43004976016567,105.21742454324317,94.41288114176,94.51501537531699
52.62514758325239,133.11891345083666,77.61586862811757,85.34380807342399,177.3629522413271,64.13989935373476,97.80131848634724,174.7563953488372,94.21958333333333,181.37209401861014,107.73487099197557,79.79344080756682,166.93468456906925,81.45408497570294,117.96463321908769,137.96989378313253,76.32204389004248,147.0166690532796,39.63299470719324,106.12993956762851,167.55212131689885,73.70373044793838,123.35663492419812,65.67695793348243,128.9237437337066,50.62855376680978,75.13239634399861,124.9643447612781,65.39209097752911,134.30302156749002,58.57484696674699,64.40364259063448,123.25787599763599,65.88055838788725,119.65596517526758,62.00012205383342,70.57835452416,30.971726705988477,119.35738411091633,112.59514311761355,61.808494966102415,130.70558764937175,48.6549712498167,55.72084266666666,90.1192138199203,70.66589248462401,167.48648929117712,98.73079689284185,99.119,164.88981201298503,75.27239422459984,91.54403552669758,143.7875612496685,105.68586345381526,203.3800135772362,75.09007328094499,80.96822323664587,131.1024841569701,68.07483020576034,160.73653285012048
72.45053734785512,82.89042538409639,131.9171245429621,106.76832514150261,82.90688352850005,148.57025701985478,124.23393963611205,69.55078104615232,106.67651400197266,121.59983666739785,78.01405367389445,125.87350589651751,112.31131754307751,80.15285763023266,136.3745623543775,54.57138892888444,73.87399138550994,168.82173967926119,63.98687607190367,95.00775656869297,14.815024805604017,51.85629538816,109.29248836649148,48.48383341396863,45.0989329981937,72.49942830934552,78.90433070406374,51.39299301137983,52.77088048959618,63.026119841547256,69.98321959178139,72.02080603324536,78.53367650838618,63.83209987072,65.33716997848956,62.45307277760706,55.10044013620322,65.92371914548167,67.05816733067729,69.22372916357344,64.37676801236158,40.978573637205805,72.17097718349207,5.380991536050407,72.92832089207216,54.601082118295096,54.35828247903614,48.052358785082035,70.6634747382425,62.04455146566343,52.38663327722539,52.57523890688,60.115565661450056,60.066536935236876,67.8561075843695,79.18817369434876,72.69489555967999,130.21522623972425,88.31674422059587,78.2192828416
